1.0000348643,,,,1.0001573724,,1.0000923569,,1.0000499002,,1.0000240834,,1.0000098707,,1.0000031246,,1.0000006174,,1.0000000386
1.0000398442,,,,1.0001594151,,1.000093556,,1.0000505482,,1.0000243962,,1.0000099989,,1.0000031652,,1.0000006254,,1.0000000391
1.000044824,,,,1.0001614577,,1.000094755,,1.0000511961,,1.0000247089,,1.000010127,,1.0000032058,,1.0000006334,,1.0000000396
1.0000498035,,,,1.0001635003,,1.000095954,,1.000051844,,1.0000250217,,1.0000102552,,1.0000032463,,1.0000006415,,1.0000000401
1.0000547829,,,,1.0001655429,,1.000097153,,1.000052492,,1.0000253344,,1.0000103834,,1.0000032869,,1.0000006495,,1.0000000406
1.0000597622,,,,1.0001675854,,1.000098352,,1.0000531399,,1.0000256471,,1.0000105116,,1.0000033275,,1.0000006575,,1.0000000411
1.0000647412,,,,1.000169628,,1.000099551,,1.0000537878,,1.0000259599,,1.0000106398,,1.0000033681,,1.0000006655,,1.0000000416
1.0000697201,,,,1.0001716704,,1.00010075,,1.0000544357,,1.0000262726,,1.000010768,,1.0000034087,,1.0000006735,,1.0000000421
1.0000746988,,,,1.0001737129,,1.000101949,,1.0000550837,,1.0000265854,,1.0000108962,,1.0000034492,,1.0000006816,,1.0000000426
1.0000796773,,,,1.0001757553,,1.000103148,,1.0000557316,,1.0000268981,,1.0000110243,,1.0000034898,,1.0000006896,,1.0000000431
1.0000846557,,,,1.0001777977,,1.0001043469,,1.0000563795,,1.0000272108,,1.0000111525,,1.0000035304,,1.0000006976,,1.0000000436
1.0000896339,,,,1.0001798401,,1.0001055459,,1.0000570274,,1.0000275236,,1.0000112807,,1.000003571,,1.0000007056,,1.0000000441
1.0000946119,,,,1.0001818824,,1.0001067448,,1.0000576753,,1.0000278363,,1.0000114089,,1.0000036115,,1.0000007136,,1.0000000446
1.0000995898,,,,,,1.0001079437,,1.0000583232,,1.0000281491,,1.0000115371,,1.0000036521,,1.0000007216,,1.0000000451
1.0001045674,,,,,,1.0001091427,,1.0000589711,,1.0000284618,,1.0000116653,,1.0000036927,,1.0000007297,,1.0000000456
1.0001095449,,,,,,1.0001103416,,1.000059619,,1.0000287745,,1.0000117935,,1.0000037333,,1.0000007377,,1.0000000461
1.0001145223,,,,,,1.0001115405,,1.0000602669,,1.0000290873,,1.0000119216,,1.0000037739,,1.0000007457,,1.0000000466
1.0001194994,,,,,,1.0001127394,,1.0000609148,,1.0000294,,1.0000120498,,1.0000038144,,1.0000007537,,1.0000000471
1.0001244764,,,,,,1.0001139382,,1.0000615627,,1.0000297127,,1.000012178,,1.000003855,,1.0000007617,,1.0000000476
1.0001294532,,,,,,1.0001151371,,1.0000622106,,1.0000300255,,1.0000123062,,1.0000038956,,1.0000007698,,1.0000000481
1.0001344298,,,,,,1.000116336,,1.0000628585,,1.0000303382,,1.0000124344,,1.0000039362,,1.0000007778,,1.0000000486
1.0001394063,,,,,,1.0001175348,,1.0000635064,,1.0000306509,,1.0000125626,,1.0000039768,,1.0000007858,,1.0000000491
1.0001443826,,,,,,1.0001187336,,1.0000641542,,1.0000309637,,1.0000126907,,1.0000040173,,1.0000007938,,1.0000000496
1.0001493587,,,,,,1.0001199325,,1.0000648021,,1.0000312764,,1.0000128189,,1.0000040579,,1.0000008018,,1.0000000501
1.0001543346,,,,,,1.0001211313,,1.00006545,,1.0000315891,,1.0000129471,,1.0000040985,,1.0000008098,,1.0000000506
1.0001593104,,,,,,1.0001223301,,1.0000660978,,1.0000319018,,1.0000130753,,1.0000041391,,1.0000008179,,1.0000000511
1.000164286,,,,,,,,1.0000667457,,1.0000322146,,1.0000132035,,1.0000041796,,1.0000008259,,1.0000000516
1.0001692614,,,,,,,,1.0000673936,,1.0000325273,,1.0000133317,,1.0000042202,,1.0000008339,,1.0000000521
1.0001742367,,,,,,,,1.0000680414,,1.00003284,,1.0000134598,,1.0000042608,,1.0000008419,,1.0000000526
1.0001792118,,,,,,,,1.0000686893,,1.0000331527,,1.000013588,,1.0000043014,,1.0000008499,,1.0000000531
1.0001841867,,,,,,,,1.0000693372,,1.0000334655,,1.0000137162,,1.000004342,,1.000000858,,1.0000000536
1.0001891614,,,,,,,,1.000069985,,1.0000337782,,1.0000138444,,1.0000043825,,1.000000866,,1.0000000541
1.000194136,,,,,,,,1.0000706329,,1.0000340909,,1.0000139726,,1.0000044231,,1.000000874,,1.0000000546
1.0001991104,,,,,,,,1.0000712807,,1.0000344036,,1.0000141008,,1.0000044637,,1.000000882,,1.0000000551
1.0002040846,,,,,,,,1.0000719285,,1.0000347164,,1.0000142289,,1.0000045043,,1.00000089,,1.0000000556
1.0002090586,,,,,,,,1.0000725764,,1.0000350291,,1.0000143571,,1.0000045449,,1.000000898,,1.0000000561
1.0002140325,,,,,,,,1.0000732242,,1.0000353418,,1.0000144853,,1.0000045854,,1.0000009061,,1.0000000566
1.0002190062,,,,,,,,1.0000738721,,1.0000356545,,1.0000146135,,1.000004626,,1.0000009141,,1.0000000571
1.0002239798,,,,,,,,1.0000745199,,1.0000359673,,1.0000147417,,1.0000046666,,1.0000009221,,1.0000000576
1.0002289531,,,,,,,,1.0000751677,,1.00003628,,1.0000148698,,1.0000047072,,1.0000009301,,1.0000000581
1.0002339263,,,,,,,,1.0000758155,,1.0000365927,,1.000014998,,1.0000047477,,1.0000009381,,1.0000000586
1.0002388993,,,,,,,,1.0000764634,,1.0000369054,,1.0000151262,,1.0000047883,,1.0000009462,,1.0000000592
1.0002438721,,,,,,,,,,1.0000372181,,1.0000152544,,1.0000048289,,1.0000009542,,1.0000000597
1.0002488448,,,,,,,,,,1.0000375308,,1.0000153826,,1.0000048695,,1.0000009622,,1.0000000602
1.0002538173,,,,,,,,,,1.0000378436,,1.0000155108,,1.0000049101,,1.0000009702,,1.0000000607
1.0002587896,,,,,,,,,,1.0000381563,,1.0000156389,,1.0000049506,,1.0000009782,,1.0000000612
1.0002637618,,,,,,,,,,1.000038469,,1.0000157671,,1.0000049912,,1.0000009862,,1.0000000617
1.0002687337,,,,,,,,,,1.0000387817,,1.0000158953,,1.0000050318,,1.0000009943,,1.0000000622
1.0002737056,,,,,,,,,,1.0000390944,,1.0000160235,,1.0000050724,,1.0000010023,,1.0000000627
1.0002786772,,,,,,,,,,1.0000394071,,1.0000161517,,1.0000051129,,1.0000010103,,1.0000000632
1.0002836486,,,,,,,,,,1.0000397198,,1.0000162798,,1.0000051535,,1.0000010183,,1.0000000637
1.0002886199,,,,,,,,,,1.0000400325,,1.000016408,,1.0000051941,,1.0000010263,,1.0000000642
1.000293591,,,,,,,,,,1.0000403453,,1.0000165362,,1.0000052347,,1.0000010344,,1.0000000647
1.000298562,,,,,,,,,,1.000040658,,1.0000166644,,1.0000052753,,1.0000010424,,1.0000000652
1.0003035328,,,,,,,,,,1.0000409707,,1.0000167926,,1.0000053158,,1.0000010504,,1.0000000657
1.0003085034,,,,,,,,,,1.0000412834,,1.0000169207,,1.0000053564,,1.0000010584,,1.0000000662
1.0003134738,,,,,,,,,,1.0000415961,,1.0000170489,,1.000005397,,1.0000010664,,1.0000000667
1.000318444,,,,,,,,,,1.0000419088,,1.0000171771,,1.0000054376,,1.0000010744,,1.0000000672
1.0003234141,,,,,,,,,,1.0000422215,,1.0000173053,,1.0000054782,,1.0000010825,,1.0000000677
1.000328384,,,,,,,,,,1.0000425342,,1.0000174335,,1.0000055187,,1.0000010905,,1.0000000682
1.0003333538,,,,,,,,,,1.0000428469,,1.0000175616,,1.0000055593,,1.0000010985,,1.0000000687
1.0003383233,,,,,,,,,,1.0000431596,,1.0000176898,,1.0000055999,,1.0000011065,,1.0000000692
1.0003432927,,,,,,,,,,1.0000434723,,1.000017818,,1.0000056405,,1.0000011145,,1.0000000697
1.0003482619,,,,,,,,,,1.000043785,,1.0000179462,,1.000005681,,1.0000011226,,1.0000000702
1.000353231,,,,,,,,,,1.0000440977,,1.0000180743,,1.0000057216,,1.0000011306,,1.0000000707
,,,,,,,,,,,,1.0000182025,,1.0000057622,,1.0000011386,,1.0000000712
,,,,,,,,,,,,1.0000183307,,1.0000058028,,1.0000011466,,1.0000000717
,,,,,,,,,,,,1.0000184589,,1.0000058434,,1.0000011546,,1.0000000722
,,,,,,,,,,,,1.0000185871,,1.0000058839,,1.0000011626,,1.0000000727
,,,,,,,,,,,,1.0000187152,,1.0000059245,,1.0000011707,,1.0000000732
,,,,,,,,,,,,1.0000188434,,1.0000059651,,1.0000011787,,1.0000000737
,,,,,,,,,,,,1.0000189716,,1.0000060057,,1.0000011867,,1.0000000742
,,,,,,,,,,,,1.0000190998,,1.0000060462,,1.0000011947,,1.0000000747
,,,,,,,,,,,,1.000019228,,1.0000060868,,1.0000012027,,1.0000000752
,,,,,,,,,,,,1.0000193561,,1.0000061274,,1.0000012108,,1.0000000757
,,,,,,,,,,,,1.0000194843,,1.000006168,,1.0000012188,,1.0000000762
,,,,,,,,,,,,1.0000196125,,1.0000062086,,1.0000012268,,1.0000000767
,,,,,,,,,,,,1.0000197407,,1.0000062491,,1.0000012348,,1.0000000772
,,,,,,,,,,,,1.0000198688,,1.0000062897,,1.0000012428,,1.0000000777
,,,,,,,,,,,,1.000019997,,1.0000063303,,1.0000012508,,1.0000000782
,,,,,,,,,,,,1.0000201252,,1.0000063709,,1.0000012589,,1.0000000787
,,,,,,,,,,,,1.0000202534,,1.0000064114,,1.0000012669,,1.0000000792
,,,,,,,,,,,,1.0000203815,,1.000006452,,1.0000012749,,1.0000000797
,,,,,,,,,,,,1.0000205097,,1.0000064926,,1.0000012829,,1.0000000802
,,,,,,,,,,,,1.0000206379,,1.0000065332,,1.0000012909,,1.0000000807
,,,,,,,,,,,,1.0000207661,,1.0000065738,,1.000001299,,1.0000000812
,,,,,,,,,,,,1.0000208943,,1.0000066143,,1.000001307,,1.0000000817
,,,,,,,,,,,,1.0000210224,,1.0000066549,,1.000001315,,1.0000000822
,,,,,,,,,,,,1.0000211506,,1.0000066955,,1.000001323,,1.0000000827
,,,,,,,,,,,,1.0000212788,,1.0000067361,,1.000001331,,1.0000000832
,,,,,,,,,,,,1.000021407,,1.0000067766,,1.000001339,,1.0000000837
,,,,,,,,,,,,1.0000215351,,1.0000068172,,1.0000013471,,1.0000000842
,,,,,,,,,,,,1.0000216633,,1.0000068578,,1.0000013551,,1.0000000847
,,,,,,,,,,,,1.0000217915,,1.0000068984,,1.0000013631,,1.0000000852
,,,,,,,,,,,,1.0000219197,,1.000006939,,1.0000013711,,1.0000000857
,,,,,,,,,,,,1.0000220478,,1.0000069795,,1.0000013791,,1.0000000862
,,,,,,,,,,,,1.000022176,,1.0000070201,,1.0000013872,,1.0000000867
,,,,,,,,,,,,1.0000223042,,1.0000070607,,1.0000013952,,1.0000000872
,,,,,,,,,,,,1.0000224324,,1.0000071013,,1.0000014032,,1.0000000877
,,,,,,,,,,,,1.0000225605,,1.0000071418,,1.0000014112,,1.0000000882
,,,,,,,,,,,,,,1.0000071824,,1.0000014192,,1.0000000887
,,,,,,,,,,,,,,1.000007223,,1.0000014272,,1.0000000892
,,,,,,,,,,,,,,1.0000072636,,1.0000014353,,1.0000000897
,,,,,,,,,,,,,,1.0000073042,,1.0000014433,,1.0000000902
,,,,,,,,,,,,,,1.0000073447,,1.0000014513,,1.0000000907
,,,,,,,,,,,,,,1.0000073853,,1.0000014593,,1.0000000912
,,,,,,,,,,,,,,1.0000074259,,1.0000014673,,1.0000000917
,,,,,,,,,,,,,,1.0000074665,,1.0000014754,,1.0000000922
,,,,,,,,,,,,,,1.000007507,,1.0000014834,,1.0000000927
,,,,,,,,,,,,,,1.0000075476,,1.0000014914,,1.0000000932
,,,,,,,,,,,,,,1.0000075882,,1.0000014994,,1.0000000937
,,,,,,,,,,,,,,1.0000076288,,1.0000015074,,1.0000000942
,,,,,,,,,,,,,,1.0000076694,,1.0000015154,,1.0000000947
,,,,,,,,,,,,,,1.0000077099,,1.0000015235,,1.0000000952
,,,,,,,,,,,,,,1.0000077505,,1.0000015315,,1.0000000957
,,,,,,,,,,,,,,1.0000077911,,1.0000015395,,1.0000000962
,,,,,,,,,,,,,,1.0000078317,,1.0000015475,,1.0000000967
,,,,,,,,,,,,,,1.0000078722,,1.0000015555,,1.0000000972
,,,,,,,,,,,,,,1.0000079128,,1.0000015636,,1.0000000977
,,,,,,,,,,,,,,1.0000079534,,1.0000015716,,1.0000000982
,,,,,,,,,,,,,,1.000007994,,1.0000015796,,1.0000000987
,,,,,,,,,,,,,,1.0000080345,,1.0000015876,,1.0000000992
,,,,,,,,,,,,,,1.0000080751,,1.0000015956,,1.0000000998
,,,,,,,,,,,,,,1.0000081157,,1.0000016036,,1.0000001003
,,,,,,,,,,,,,,1.0000081563,,1.0000016117,,1.0000001008
,,,,,,,,,,,,,,1.0000081969,,1.0000016197,,1.0000001013
,,,,,,,,,,,,,,1.0000082374,,1.0000016277,,1.0000001018
,,,,,,,,,,,,,,1.000008278,,1.0000016357,,1.0000001023
,,,,,,,,,,,,,,1.0000083186,,1.0000016437,,1.0000001028
,,,,,,,,,,,,,,1.0000083592,,1.0000016518,,1.0000001033
,,,,,,,,,,,,,,1.0000083997,,1.0000016598,,1.0000001038
,,,,,,,,,,,,,,1.0000084403,,1.0000016678,,1.0000001043
,,,,,,,,,,,,,,1.0000084809,,1.0000016758,,1.0000001048
,,,,,,,,,,,,,,1.0000085215,,1.0000016838,,1.0000001053
,,,,,,,,,,,,,,1.0000085621,,1.0000016918,,1.0000001058
,,,,,,,,,,,,,,1.0000086026,,1.0000016999,,1.0000001063
,,,,,,,,,,,,,,1.0000086432,,1.0000017079,,1.0000001068
,,,,,,,,,,,,,,1.0000086838,,1.0000017159,,1.0000001073
,,,,,,,,,,,,,,1.0000087244,,1.0000017239,,1.0000001078
,,,,,,,,,,,,,,1.0000087649,,1.0000017319,,1.0000001083
,,,,,,,,,,,,,,1.0000088055,,1.00000174,,1.0000001088
,,,,,,,,,,,,,,1.0000088461,,1.000001748,,1.0000001093
,,,,,,,,,,,,,,1.0000088867,,1.000001756,,1.0000001098
,,,,,,,,,,,,,,1.0000089272,,1.000001764,,1.0000001103
,,,,,,,,,,,,,,1.0000089678,,1.000001772,,1.0000001108
,,,,,,,,,,,,,,1.0000090084,,1.00000178,,1.0000001113
,,,,,,,,,,,,,,1.000009049,,1.0000017881,,1.0000001118
,,,,,,,,,,,,,,1.0000090896,,1.0000017961,,1.0000001123
,,,,,,,,,,,,,,1.0000091301,,1.0000018041,,1.0000001128
,,,,,,,,,,,,,,1.0000091707,,1.0000018121,,1.0000001133
,,,,,,,,,,,,,,1.0000092113,,1.0000018201,,1.0000001138
,,,,,,,,,,,,,,1.0000092519,,1.0000018282,,1.0000001143
,,,,,,,,,,,,,,1.0000092924,,1.0000018362,,1.0000001148
,,,,,,,,,,,,,,1.000009333,,1.0000018442,,1.0000001153
,,,,,,,,,,,,,,1.0000093736,,1.0000018522,,1.0000001158
,,,,,,,,,,,,,,1.0000094142,,1.0000018602,,1.0000001163
,,,,,,,,,,,,,,1.0000094547,,1.0000018682,,1.0000001168
,,,,,,,,,,,,,,1.0000094953,,1.0000018763,,1.0000001173
,,,,,,,,,,,,,,1.0000095359,,1.0000018843,,1.0000001178
,,,,,,,,,,,,,,,,1.0000018923,,1.0000001183
,,,,,,,,,,,,,,,,1.0000019003,,1.0000001188
,,,,,,,,,,,,,,,,1.0000019083,,1.0000001193
,,,,,,,,,,,,,,,,1.0000019164,,1.0000001198
,,,,,,,,,,,,,,,,1.0000019244,,1.0000001203
,,,,,,,,,,,,,,,,1.0000019324,,1.0000001208
,,,,,,,,,,,,,,,,1.0000019404,,1.0000001213
,,,,,,,,,,,,,,,,1.0000019484,,1.0000001218
,,,,,,,,,,,,,,,,1.0000019564,,1.0000001223
,,,,,,,,,,,,,,,,1.0000019645,,1.0000001228
,,,,,,,,,,,,,,,,1.0000019725,,1.0000001233
,,,,,,,,,,,,,,,,1.0000019805,,1.0000001238
,,,,,,,,,,,,,,,,1.0000019885,,1.0000001243
